token_id	raw_token	decoded_token	clean_token	label	reason	unit_count
5126	Ġzh	 zh	zh	EX	non-CJK token excluded from Chinese morphology	2
5127	åĨľæ°ĳ	农民	农民	SV	CEDICT hit	2
5128	åĵ¥ä¼¦æ¯Ķäºļ	哥伦比亚	哥伦比亚	SV	CEDICT hit	4
5129	åĬłæĭī	加拉	加拉	IV	proper substring of a longer dictionary word	2
5130	æ¶Ĥ	涂	涂	SV	CEDICT hit	1
5131	ä¸ĳ	丑	丑	SV	CEDICT hit	1
5132	ä¸»è¦ģæĺ¯	主要是	主要是	WV	known unit plus predicate/function suffix	3
5133	ä¸Ĭæľī	上有	上有	WV	known unit plus predicate/function suffix	2
5134	ä¿Ŀå®Ī	保守	保守	SV	CEDICT hit	2
5135	ä¹łæĢ§	习性	习性	SV	CEDICT hit	2
5136	èĲ¨æĸ¯	萨斯	萨斯	SV	CEDICT hit	2
5137	åī§éĻ¢	剧院	剧院	SV	CEDICT hit	2
5138	åºŁéĻ¤	废除	废除	SV	CEDICT hit	2
5139	åĬ«	劫	劫	SV	CEDICT hit	1
5140	åŁºéĩĳä¼ļ	基金会	基金会	SV	CEDICT hit	3
5141	2ä¸ª	2个	2个	SV	complete numeric/time expression	2
5142	1990å¹´	1990年	1990年	SV	complete numeric/time expression	5
5143	1985å¹´	1985年	1985年	SV	complete numeric/time expression	5
5144	çŁ©	矩	矩	SV	CEDICT hit	1
5145	åľºæ¯ĶèµĽ	场比赛	场比赛	SV	CEDICT hit	3
5146	åĢ¡	倡	倡	SV	CEDICT hit	1
5147	ht	ht	ht	EX	non-CJK token excluded from Chinese morphology	2
5148	ä¹ĭæĪĺ	之战	之战	IV	proper substring of a longer dictionary word	2
5149	æī«	扫	扫	SV	CEDICT hit	1
5150	è´©	贩	贩	SV	CEDICT hit	1
5151	èĢĮéĿŀ	而非	而非	IV	proper substring of a longer dictionary word	2
5152	æ±°	汰	汰	SV	CEDICT hit	1
5153	è´¨çĸĳ	质疑	质疑	SV	CEDICT hit	2
5154	çŃ¾è®¢	签订	签订	SV	CEDICT hit	2
5155	ä¸Ńè¢«	中被	中被	WV	decomposable into known Chinese units	2
5156	çİ°ä»Ĭ	现今	现今	SV	CEDICT hit	2
5157	æ±Ģ	汀	汀	SV	CEDICT hit	1
5158	åİŁåĪĻ	原则	原则	SV	CEDICT hit	2
5159	åĨĽåĽ¢	军团	军团	SV	CEDICT hit	2
5160	å½¢å®¹	形容	形容	SV	CEDICT hit	2
5161	éĻķè¥¿	陕西	陕西	SV	CEDICT hit	2
5162	ä¸ĭä»¤	下令	下令	SV	CEDICT hit	2
5163	éĦĤ	鄂	鄂	SV	CEDICT hit	1
5164	å¼¯	弯	弯	SV	CEDICT hit	1
5165	åŃ¦å£«	学士	学士	SV	CEDICT hit	2
5166	ç±³äºļ	米亚	米亚	IV	proper substring of a longer dictionary word	2
5167	åĬªåĬĽ	努力	努力	SV	CEDICT hit	2
5168	åħ¶ä¸ŃåĮħæĭ¬	其中包括	其中包括	WV	decomposable into known Chinese units	4
5169	ç»ĻäºĨ	给了	给了	WV	content unit plus grammatical particle	2
5170	ä¼ļéķ¿	会长	会长	SV	CEDICT hit	2
5171	ç»´æĬ¤	维护	维护	SV	CEDICT hit	2
5172	å¸Ńä½į	席位	席位	SV	CEDICT hit	2
5173	çīłä»¬	牠们	牠们	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5174	æĭĺ	拘	拘	SV	CEDICT hit	1
5175	éĽĮ	雌	雌	SV	CEDICT hit	1
5176	çŃīä¸º	等为	等为	WV	known unit plus predicate/function suffix	2
5177	åįĩçº§	升级	升级	SV	CEDICT hit	2
5178	ast	ast	ast	EX	non-CJK token excluded from Chinese morphology	3
5179	é©³	驳	驳	SV	CEDICT hit	1
5180	æĮĩå®ļ	指定	指定	SV	CEDICT hit	2
5181	æ½Ń	潭	潭	SV	CEDICT hit	1
5182	Ġ7	 7	7	EX	pure numeric inventory token	1
5183	é¾Ł	龟	龟	SV	CEDICT hit	1
5184	æıĲä¾ĽäºĨ	提供了	提供了	WV	content unit plus grammatical particle	3
5185	éĺ»æŃ¢	阻止	阻止	SV	CEDICT hit	2
5186	åı·çļĦ	号的	号的	WV	content unit plus grammatical particle	2
5187	èĥ½éĩı	能量	能量	SV	CEDICT hit	2
5188	åŁİåł¡	城堡	城堡	SV	CEDICT hit	2
5189	end	end	end	EX	non-CJK token excluded from Chinese morphology	3
5190	èģĮä¸ļçĶŁæ¶¯	职业生涯	职业生涯	WV	decomposable into known Chinese units	4
5191	åįİäºº	华人	华人	SV	CEDICT hit	2
5192	ä¿Ŀéļľ	保障	保障	SV	CEDICT hit	2
5193	åĭĭç«ł	勋章	勋章	SV	CEDICT hit	2
5194	æłĩæľ¬	标本	标本	SV	CEDICT hit	2
5195	ç©Ĩæĸ¯æŀĹ	穆斯林	穆斯林	SV	CEDICT hit	3
5196	åĽ°éļ¾	困难	困难	SV	CEDICT hit	2
5197	è¿Ļæł·çļĦ	这样的	这样的	WV	content unit plus grammatical particle	3
5198	æŃ»åĲİ	死后	死后	SV	CEDICT hit	2
5199	çļĩåĲİ	皇后	皇后	SV	CEDICT hit	2
5200	ç§ĳåŃ¦éĻ¢	科学院	科学院	SV	CEDICT hit	3
5201	æ¶Į	涌	涌	SV	CEDICT hit	1
5202	1984å¹´	1984年	1984年	SV	complete numeric/time expression	5
5203	äºļç¾İå°¼äºļ	亚美尼亚	亚美尼亚	SV	CEDICT hit	4
5204	æĹ¶æ®µ	时段	时段	SV	CEDICT hit	2
5205	æĥħåĨµä¸ĭ	情况下	情况下	SV	CEDICT hit	3
5206	æĺ¯ä¸Ģé¢Ĺ	是一颗	是一颗	IV	not a dictionary unit, licensed phrase, or known morpheme	3
5207	Ġ2008å¹´	 2008年	2008年	SV	complete numeric/time expression	5
5208	åħ¶ä¸Ńä¸Ģç§į	其中一种	其中一种	WV	decomposable into known Chinese units	4
5209	åĲİç»Ń	后续	后续	SV	CEDICT hit	2
5210	åłª	堪	堪	SV	CEDICT hit	1
5211	ç£¨	磨	磨	SV	CEDICT hit	1
5212	é¦ĸä¸ª	首个	首个	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5213	ç§įåŃĲ	种子	种子	SV	CEDICT hit	2
5214	çłĸ	砖	砖	SV	CEDICT hit	1
5215	èĲ¨å°Ķ	萨尔	萨尔	SV	CEDICT hit	2
5216	èĵ¬	蓬	蓬	SV	CEDICT hit	1
5217	éĨĩ	醇	醇	SV	CEDICT hit	1
5218	å¯Ĵ	寒	寒	SV	CEDICT hit	1
5219	åĪ©çĽĬ	利益	利益	SV	CEDICT hit	2
5220	äºĮäºº	二人	二人	SV	complete numeric/time expression	2
5221	é©¬éĩĮ	马里	马里	SV	CEDICT hit	2
5222	çķĻä¸ĭ	留下	留下	SV	CEDICT hit	2
5223	sp	sp	sp	EX	non-CJK token excluded from Chinese morphology	2
5224	äº¦æĺ¯	亦是	亦是	WV	known unit plus predicate/function suffix	2
5225	æ»¡è¶³	满足	满足	SV	CEDICT hit	2
5226	2020å¹´ç¾İåĽ½äººåı£æĻ®æŁ¥çļĦæķ°æį®	2020年美国人口普查的数据	2020年美国人口普查的数据	IV	not a dictionary unit, licensed phrase, or known morpheme	14
5227	å¥¥å°Ķ	奥尔	奥尔	IV	proper substring of a longer dictionary word	2
5228	åĺīéĿĸ	嘉靖	嘉靖	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5229	å¿½	忽	忽	SV	CEDICT hit	1
5230	æĥŁ	惟	惟	SV	CEDICT hit	1
5231	åĢº	债	债	SV	CEDICT hit	1
5232	å¤§åŃ¦çļĦ	大学的	大学的	WV	content unit plus grammatical particle	3
5233	æīĭæľº	手机	手机	SV	CEDICT hit	2
5234	åĬ©çĲĨ	助理	助理	SV	CEDICT hit	2
5235	å»¶éķ¿	延长	延长	SV	CEDICT hit	2
5236	çļĦä¸¤	的两	的两	WV	function/predicate prefix plus known unit	2
5237	åıĤéĢī	参选	参选	SV	CEDICT hit	2
5238	æķ¢	敢	敢	SV	CEDICT hit	1
5239	æľ¬åľ°	本地	本地	SV	CEDICT hit	2
5240	ĠæĹ©å¹´	 早年	早年	SV	CEDICT hit	2
5241	ä¸»åĬŀ	主办	主办	SV	CEDICT hit	2
5242	åĬłå·ŀ	加州	加州	SV	CEDICT hit	2
5243	ä¹Łä¸į	也不	也不	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5244	æĶ¶è§Ĩ	收视	收视	SV	CEDICT hit	2
5245	åĪºåı²	刺史	刺史	SV	CEDICT hit	2
5246	å°¹	尹	尹	SV	CEDICT hit	1
5247	å¾·çļĦ	德的	德的	WV	content unit plus grammatical particle	2
5248	å¼ĹæľĹ	弗朗	弗朗	IV	proper substring of a longer dictionary word	2
5249	ä¸ŃéĹ´	中间	中间	SV	CEDICT hit	2
5250	åħ¬å®ī	公安	公安	SV	CEDICT hit	2
5251	åĳ¨æľŁ	周期	周期	SV	CEDICT hit	2
5252	èĮĥåĽ´åĨħ	范围内	范围内	SV	CEDICT hit	3
5253	ä»¥å¤ĸ	以外	以外	SV	CEDICT hit	2
5254	åįģåĽĽ	十四	十四	SV	complete numeric/time expression	2
5255	åı¦æľī	另有	另有	SV	CEDICT hit	2
5256	æ¶Īè´¹	消费	消费	SV	CEDICT hit	2
5257	å¥Ķ	奔	奔	SV	CEDICT hit	1
5258	lay	lay	lay	EX	non-CJK token excluded from Chinese morphology	3
5259	çļĦåħ³ç³»	的关系	的关系	WV	function/predicate prefix plus known unit	3
5260	åĭŁ	募	募	SV	CEDICT hit	1
5261	æ°ĶæĹĭ	气旋	气旋	SV	CEDICT hit	2
5262	ä¸ŃæľŁ	中期	中期	SV	CEDICT hit	2
5263	æĬĳ	抑	抑	SV	CEDICT hit	1
5264	è®¾å®ļ	设定	设定	SV	CEDICT hit	2
5265	ç»´æĸ¯	维斯	维斯	IV	proper substring of a longer dictionary word	2
5266	æº¯	溯	溯	SV	CEDICT hit	1
5267	æĽ´æĸ°	更新	更新	SV	CEDICT hit	2
5268	ä¸ĸçķĮä¸Ĭ	世界上	世界上	SV	CEDICT hit	3
5269	åľ¨åĨħçļĦ	在内的	在内的	WV	content unit plus grammatical particle	3
5270	å¤§å¹ħ	大幅	大幅	SV	CEDICT hit	2
5271	å¤įåħ´	复兴	复兴	SV	CEDICT hit	2
5272	éĹª	闪	闪	SV	CEDICT hit	1
5273	å¹¶ä¸İ	并与	并与	WV	decomposable into known Chinese units	2
5274	ä»¤äºº	令人	令人	SV	CEDICT hit	2
5275	åĬŀäºĭå¤Ħ	办事处	办事处	SV	CEDICT hit	3
5276	èº«ä¸º	身为	身为	SV	CEDICT hit	2
5277	çº³ç²¹	纳粹	纳粹	SV	CEDICT hit	2
5278	1ä¸ª	1个	1个	SV	complete numeric/time expression	2
5279	æ´»è·ĥ	活跃	活跃	SV	CEDICT hit	2
5280	ä¿®æŃ£	修正	修正	SV	CEDICT hit	2
5281	éĤ»è¿ĳ	邻近	邻近	SV	CEDICT hit	2
5282	æĺİæľĿæĶ¿æ²»äººçī©	明朝政治人物	明朝政治人物	WV	decomposable into known Chinese units	6
5283	ä¸ľä¸´	东临	东临	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5284	ç©ºæ°Ķ	空气	空气	SV	CEDICT hit	2
5285	åıįæĺł	反映	反映	SV	CEDICT hit	2
5286	é¢ĩ	颇	颇	SV	CEDICT hit	1
5287	åİŁåĲį	原名	原名	SV	CEDICT hit	2
5288	å½¢çĽ®	形目	形目	IV	proper substring of a longer dictionary word	2
5289	é¤Ĳåİħ	餐厅	餐厅	SV	CEDICT hit	2
5290	ran	ran	ran	EX	non-CJK token excluded from Chinese morphology	3
5291	èĩ³äºİ	至于	至于	SV	CEDICT hit	2
5292	æī¶	扶	扶	SV	CEDICT hit	1
5293	ä¸Ĭä¸ĭ	上下	上下	SV	CEDICT hit	2
5294	åĳĬè¯ī	告诉	告诉	SV	CEDICT hit	2
5295	ç¢Ł	碟	碟	SV	CEDICT hit	1
5296	æļ´åĬĽ	暴力	暴力	SV	CEDICT hit	2
5297	--	--	--	EX	punctuation/symbol/empty token	2
5298	çļĦæ°´	的水	的水	WV	function/predicate prefix plus known unit	2
5299	æĻĭçº§	晋级	晋级	SV	CEDICT hit	2
5300	AC	AC	AC	EX	non-CJK token excluded from Chinese morphology	2
5301	ack	ack	ack	EX	non-CJK token excluded from Chinese morphology	3
5302	1986å¹´	1986年	1986年	SV	complete numeric/time expression	5
5303	Ġ2009å¹´	 2009年	2009年	SV	complete numeric/time expression	5
5304	åįıè°ĥ	协调	协调	SV	CEDICT hit	2
5305	çİ»çĴĥ	玻璃	玻璃	SV	CEDICT hit	2
5306	å½ķéŁ³	录音	录音	SV	CEDICT hit	2
5307	æĤ²	悲	悲	SV	CEDICT hit	1
5308	85	85	85	EX	pure numeric inventory token	2
5309	ä¸įåĪ°	不到	不到	SV	CEDICT hit	2
5310	èŁ	�	�	EX	punctuation/symbol/empty token	1
5311	çİ°å®ŀ	现实	现实	SV	CEDICT hit	2
5312	ä¼łåªĴ	传媒	传媒	SV	CEDICT hit	2
5313	ç¿ħ	翅	翅	SV	CEDICT hit	1
5314	çĽĳçĭ±	监狱	监狱	SV	CEDICT hit	2
5315	00å¹´	00年	00年	SV	complete numeric/time expression	3
5316	æĭ¼	拼	拼	SV	CEDICT hit	1
5317	æĭĸ	拖	拖	SV	CEDICT hit	1
5318	åĩºåıĳ	出发	出发	SV	CEDICT hit	2
5319	åĪ©æĸ¯	利斯	利斯	IV	proper substring of a longer dictionary word	2
5320	åħļçļĦ	党的	党的	WV	content unit plus grammatical particle	2
5321	ä¼ļä¸Ĭ	会上	会上	SV	CEDICT hit	2
5322	å¾·å°Ķ	德尔	德尔	IV	proper substring of a longer dictionary word	2
5323	æİ¥æĶ¶	接收	接收	SV	CEDICT hit	2
5324	ä¹¦éĻ¢	书院	书院	SV	CEDICT hit	2
5325	åħ¸ç¤¼	典礼	典礼	SV	CEDICT hit	2
5326	èķ¾	蕾	蕾	SV	CEDICT hit	1
5327	æ·ĺæ±°	淘汰	淘汰	SV	CEDICT hit	2
5328	æĹ¥æľŁ	日期	日期	SV	CEDICT hit	2
5329	ä»Ĭå¤©	今天	今天	SV	CEDICT hit	2
5330	éĢ¼	逼	逼	SV	CEDICT hit	1
5331	æ¸ħåįİ	清华	清华	SV	CEDICT hit	2
5332	åİŁå§ĭ	原始	原始	SV	CEDICT hit	2
5333	åįģäºĮå¹´	十二年	十二年	SV	complete numeric/time expression	3
5334	åįĩä»»	升任	升任	SV	CEDICT hit	2
5335	éĵ¶çīĮ	银牌	银牌	SV	CEDICT hit	2
5336	é£Łåĵģ	食品	食品	SV	CEDICT hit	2
5337	19ä¸ĸçºª	19世纪	19世纪	SV	complete numeric/time expression	4
5338	æĸ¯é¡¿	斯顿	斯顿	IV	proper substring of a longer dictionary word	2
5339	èģĮä½į	职位	职位	SV	CEDICT hit	2
5340	å½ĵåľ°çļĦ	当地的	当地的	WV	content unit plus grammatical particle	3
5341	æĸĲ	斐	斐	SV	CEDICT hit	1
5342	å¯ĵ	寓	寓	SV	CEDICT hit	1
5343	åıĳæĺİ	发明	发明	SV	CEDICT hit	2
5344	ĠCh	 Ch	Ch	EX	non-CJK token excluded from Chinese morphology	2
5345	ç«ĭæĸ¹	立方	立方	SV	CEDICT hit	2
5346	å¸ĥèİ±	布莱	布莱	IV	proper substring of a longer dictionary word	2
5347	æĤ£èĢħ	患者	患者	SV	CEDICT hit	2
5348	æĹ¥æ²»	日治	日治	IV	proper substring of a longer dictionary word	2
5349	æĳ§	摧	摧	SV	CEDICT hit	1
5350	å·¢	巢	巢	SV	CEDICT hit	1
5351	ç¡®è¯ĬçĹħä¾ĭ	确诊病例	确诊病例	WV	decomposable into known Chinese units	4
5352	ian	ian	ian	EX	non-CJK token excluded from Chinese morphology	3
5353	å·²æľī	已有	已有	WV	known unit plus predicate/function suffix	2
5354	åħįè´¹	免费	免费	SV	CEDICT hit	2
5355	åİŁä½ıæ°ĳ	原住民	原住民	SV	CEDICT hit	3
5356	ç¨»	稻	稻	SV	CEDICT hit	1
5357	é±¼ç±»	鱼类	鱼类	SV	CEDICT hit	2
5358	äºļåİĨå±±å¤§	亚历山大	亚历山大	SV	CEDICT hit	4
5359	ä»ĸä¹Ł	他也	他也	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5360	æİ¨å¹¿	推广	推广	SV	CEDICT hit	2
5361	æı´åĬ©	援助	援助	SV	CEDICT hit	2
5362	ED	ED	ED	EX	non-CJK token excluded from Chinese morphology	2
5363	ä¸Ģåľº	一场	一场	WV	decomposable into known Chinese units	2
5364	è¿ĳå¹´	近年	近年	SV	CEDICT hit	2
5365	åĨľæĿĳ	农村	农村	SV	CEDICT hit	2
5366	äº²çİĭ	亲王	亲王	SV	CEDICT hit	2
5367	çļĦè®¾è®¡	的设计	的设计	WV	function/predicate prefix plus known unit	3
5368	è¥¿åħ°	西兰	西兰	IV	proper substring of a longer dictionary word	2
5369	åº¦çļĦ	度的	度的	WV	content unit plus grammatical particle	2
5370	ç»´åŁĥ	维埃	维埃	IV	proper substring of a longer dictionary word	2
5371	èĢĥåı¤	考古	考古	SV	CEDICT hit	2
5372	åī¯ä¸»ä»»	副主任	副主任	SV	CEDICT hit	3
5373	äº§çĶŁçļĦ	产生的	产生的	WV	content unit plus grammatical particle	3
5374	Ġå½ĵ	 当	当	SV	CEDICT hit	1
5375	æľīæľº	有机	有机	SV	CEDICT hit	2
5376	å¼łä¸ĵè¾ĳ	张专辑	张专辑	IV	not a dictionary unit, licensed phrase, or known morpheme	3
5377	åľ¨ä¸Ń	在中	在中	WV	content unit plus locative/range suffix	2
5378	åĿĿ	坝	坝	SV	CEDICT hit	1
5379	ç¥ł	祠	祠	SV	CEDICT hit	1
5380	çĻĮ	癌	癌	SV	CEDICT hit	1
5381	ç«ŀéĢī	竞选	竞选	SV	CEDICT hit	2
5382	1980å¹´	1980年	1980年	SV	complete numeric/time expression	5
5383	åī¯ä¸»å¸Ń	副主席	副主席	SV	CEDICT hit	3
5384	æĺ¾èĳĹ	显著	显著	SV	CEDICT hit	2
5385	çĶŁæĪĲ	生成	生成	SV	CEDICT hit	2
5386	çĶ±æŃ¤	由此	由此	SV	CEDICT hit	2
5387	åı¸é©¬	司马	司马	SV	CEDICT hit	2
5388	63	63	63	EX	pure numeric inventory token	2
5389	ç»³	绳	绳	SV	CEDICT hit	1
5390	æīĢè°ĵ	所谓	所谓	SV	CEDICT hit	2
5391	çĲ¼	琼	琼	SV	CEDICT hit	1
5392	å¿į	忍	忍	SV	CEDICT hit	1
5393	å¹³åİŁ	平原	平原	SV	CEDICT hit	2
5394	å¤©çļĩ	天皇	天皇	SV	CEDICT hit	2
5395	æĶ¹åĲįä¸º	改名为	改名为	WV	known unit plus predicate/function suffix	3
5396	åħ¬åħĥåīį	公元前	公元前	SV	CEDICT hit	3
5397	ä¾ĿçĦ¶	依然	依然	SV	CEDICT hit	2
5398	åĸľåī§	喜剧	喜剧	SV	CEDICT hit	2
5399	æłĭ	栋	栋	SV	CEDICT hit	1
5400	è£ħé¥°	装饰	装饰	SV	CEDICT hit	2
5401	æĺŃåĴĮ	昭和	昭和	SV	CEDICT hit	2
5402	çĲĨè§£	理解	理解	SV	CEDICT hit	2
5403	åıĳåĬ¨æľº	发动机	发动机	SV	CEDICT hit	3
5404	ç§°ä½ľ	称作	称作	SV	CEDICT hit	2
5405	è½¬æį¢	转换	转换	SV	CEDICT hit	2
5406	é¾Ļæ±Ł	龙江	龙江	SV	CEDICT hit	2
5407	179	179	179	EX	pure numeric inventory token	3
5408	åį±éĻ©	危险	危险	SV	CEDICT hit	2
5409	120	120	120	EX	pure numeric inventory token	3
5410	æĺ¯å¾·åĽ½	是德国	是德国	WV	function/predicate prefix plus known unit	3
5411	ç»Īäºİ	终于	终于	SV	CEDICT hit	2
5412	åľŃ	圭	圭	SV	CEDICT hit	1
5413	ä¸Ģè¯į	一词	一词	IV	proper substring of a longer dictionary word	2
5414	å±±åĮº	山区	山区	SV	CEDICT hit	2
5415	éĤ£ä¹Ī	那么	那么	SV	CEDICT hit	2
5416	Ġ2025å¹´	 2025年	2025年	SV	complete numeric/time expression	5
5417	æ¸¸è¡Į	游行	游行	SV	CEDICT hit	2
5418	Al	Al	Al	EX	non-CJK token excluded from Chinese morphology	2
5419	çļĦæĪĲåĳĺ	的成员	的成员	WV	function/predicate prefix plus known unit	3
5420	éĿłè¿ĳ	靠近	靠近	SV	CEDICT hit	2
5421	87	87	87	EX	pure numeric inventory token	2
5422	å¿Ļ	忙	忙	SV	CEDICT hit	1
5423	ç©ºä¸Ń	空中	空中	SV	CEDICT hit	2
5424	é¹¤	鹤	鹤	SV	CEDICT hit	1
5425	å®Įå·¥	完工	完工	SV	CEDICT hit	2
5426	è´§å¸ģ	货币	货币	SV	CEDICT hit	2
5427	ä¿®å¤į	修复	修复	SV	CEDICT hit	2
5428	éļĶç¦»	隔离	隔离	SV	CEDICT hit	2
5429	åĩĿ	凝	凝	SV	CEDICT hit	1
5430	åľ°å¸¦	地带	地带	SV	CEDICT hit	2
5431	ä¸Īå¤«	丈夫	丈夫	SV	CEDICT hit	2
5432	æł¡åĽŃ	校园	校园	SV	CEDICT hit	2
5433	ç¡®ä¿Ŀ	确保	确保	SV	CEDICT hit	2
5434	ä½ĵèĤ²åľº	体育场	体育场	SV	CEDICT hit	3
5435	2001å¹´äººåı£	2001年人口	2001年人口	WV	decomposable into known Chinese units	7
5436	è¿ĽæŃ¥	进步	进步	SV	CEDICT hit	2
5437	èĥ½æºĲ	能源	能源	SV	CEDICT hit	2
5438	éĩĩè®¿	采访	采访	SV	CEDICT hit	2
5439	æīĢæľīçļĦ	所有的	所有的	WV	content unit plus grammatical particle	3
5440	è¿ĲçĶ¨	运用	运用	SV	CEDICT hit	2
5441	äºĶæľĪ	五月	五月	SV	complete numeric/time expression	2
5442	æīĵç®Ĺ	打算	打算	SV	CEDICT hit	2
5443	æ½ľèīĩ	潜艇	潜艇	SV	CEDICT hit	2
5444	çĿ¡	睡	睡	SV	CEDICT hit	1
5445	å¢ŀå¼º	增强	增强	SV	CEDICT hit	2
5446	æľ¬çīĩ	本片	本片	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5447	å¾·åįİ	德华	德华	IV	proper substring of a longer dictionary word	2
5448	çŁĽ	矛	矛	SV	CEDICT hit	1
5449	èĴ¸	蒸	蒸	SV	CEDICT hit	1
5450	1983å¹´	1983年	1983年	SV	complete numeric/time expression	5
5451	æ°´åºĵ	水库	水库	SV	CEDICT hit	2
5452	184	184	184	EX	pure numeric inventory token	3
5453	Window	Window	Window	EX	non-CJK token excluded from Chinese morphology	6
5454	æ¯ĶåĪ©æĹ¶	比利时	比利时	SV	CEDICT hit	3
5455	ä¼ļåĳĺ	会员	会员	SV	CEDICT hit	2
5456	åį¡ç½Ĺ	卡罗	卡罗	IV	proper substring of a longer dictionary word	2
5457	çłģå¤´	码头	码头	SV	CEDICT hit	2
5458	ä¹īå¤§åĪ©	义大利	义大利	SV	CEDICT hit	3
5459	é²¤	鲤	鲤	SV	CEDICT hit	1
5460	æĴ°åĨĻ	撰写	撰写	SV	CEDICT hit	2
5461	èĢĮä¸įæĺ¯	而不是	而不是	WV	decomposable into known Chinese units	3
5462	å¯¹æĸ¹	对方	对方	SV	CEDICT hit	2
5463	èĻ¹	虹	虹	SV	CEDICT hit	1
5464	å¾ĹåĲį	得名	得名	SV	CEDICT hit	2
5465	éĢļä¿¡	通信	通信	SV	CEDICT hit	2
5466	æĭ¿ä¸ĭ	拿下	拿下	SV	CEDICT hit	2
5467	ER	ER	ER	EX	non-CJK token excluded from Chinese morphology	2
5468	æł½	栽	栽	SV	CEDICT hit	1
5469	æĸ¯æĭīå¤«	斯拉夫	斯拉夫	SV	CEDICT hit	3
5470	æī§æĶ¿	执政	执政	SV	CEDICT hit	2
5471	éĢĤåĲĪ	适合	适合	SV	CEDICT hit	2
5472	æĭĨéĻ¤	拆除	拆除	SV	CEDICT hit	2
5473	å§Ĭ	姊	姊	SV	CEDICT hit	1
5474	æ³ķçļĦ	法的	法的	WV	content unit plus grammatical particle	2
5475	æĸ¯æīĺ	斯托	斯托	IV	proper substring of a longer dictionary word	2
5476	ä¹Łå°±æĺ¯	也就是	也就是	SV	CEDICT hit	3
5477	èĴĻçī¹	蒙特	蒙特	IV	proper substring of a longer dictionary word	2
5478	å»ºç«ĭäºĨ	建立了	建立了	WV	content unit plus grammatical particle	3
5479	è©¹å§Ĩæĸ¯	詹姆斯	詹姆斯	SV	CEDICT hit	3
5480	åĲģ	吁	吁	SV	CEDICT hit	1
5481	æ´¾åĩº	派出	派出	SV	CEDICT hit	2
5482	Ġç¾İåĽ½	 美国	美国	SV	CEDICT hit	2
5483	èµĦæľ¬	资本	资本	SV	CEDICT hit	2
5484	çŁ³æ²¹	石油	石油	SV	CEDICT hit	2
5485	å±±ä¸ľçľģ	山东省	山东省	SV	CEDICT hit	3
5486	å¤§ä¼Ĺ	大众	大众	SV	CEDICT hit	2
5487	èĢĲ	耐	耐	SV	CEDICT hit	1
5488	æ³¢ç½Ĺ	波罗	波罗	SV	CEDICT hit	2
5489	åĨħæĪĺ	内战	内战	SV	CEDICT hit	2
5490	åĪĻä¸º	则为	则为	WV	known unit plus predicate/function suffix	2
5491	ä¹¦ç±į	书籍	书籍	SV	CEDICT hit	2
5492	åĬŀçĲĨ	办理	办理	SV	CEDICT hit	2
5493	1987å¹´	1987年	1987年	SV	complete numeric/time expression	5
5494	æĮĩç¤º	指示	指示	SV	CEDICT hit	2
5495	IS	IS	IS	EX	non-CJK token excluded from Chinese morphology	2
5496	åĽ´ç»ķ	围绕	围绕	SV	CEDICT hit	2
5497	çķĻåľ¨	留在	留在	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5498	åīĬ	削	削	SV	CEDICT hit	1
5499	å¸Ĥä¸Ńå¿ĥ	市中心	市中心	SV	CEDICT hit	3
5500	ç¿Ķ	翔	翔	SV	CEDICT hit	1
5501	72	72	72	EX	pure numeric inventory token	2
5502	å¼ıçļĦ	式的	式的	WV	content unit plus grammatical particle	2
5503	ä½Ľç½Ĺ	佛罗	佛罗	IV	proper substring of a longer dictionary word	2
5504	è´µå·ŀ	贵州	贵州	SV	CEDICT hit	2
5505	IC	IC	IC	EX	non-CJK token excluded from Chinese morphology	2
5506	Ġæĸ°	 新	新	SV	CEDICT hit	1
5507	è®¤è¯Ĩ	认识	认识	SV	CEDICT hit	2
5508	å»ºçŃĳçī©	建筑物	建筑物	SV	CEDICT hit	3
5509	åį¢çĵ¦å°Ķçľģ	卢瓦尔省	卢瓦尔省	IV	not a dictionary unit, licensed phrase, or known morpheme	4
5510	æ³¡	泡	泡	SV	CEDICT hit	1
5511	æĪĲå¹´	成年	成年	SV	CEDICT hit	2
5512	æ³ķåºŃ	法庭	法庭	SV	CEDICT hit	2
5513	å¤©çĦ¶	天然	天然	SV	CEDICT hit	2
5514	åİĺç±³	厘米	厘米	SV	CEDICT hit	2
5515	åĩºåħ¥åı£	出入口	出入口	SV	CEDICT hit	3
5516	ric	ric	ric	EX	non-CJK token excluded from Chinese morphology	3
5517	æĺ¯ä¸Ģåº§	是一座	是一座	IV	not a dictionary unit, licensed phrase, or known morpheme	3
5518	èĸĽ	薛	薛	SV	CEDICT hit	1
5519	61	61	61	EX	pure numeric inventory token	2
5520	ä¸Ģæŀļ	一枚	一枚	IV	not a dictionary unit, licensed phrase, or known morpheme	2
5521	æİĪæĿĥ	授权	授权	SV	CEDICT hit	2
5522	åľĨå½¢	圆形	圆形	SV	CEDICT hit	2
